problem_id,bkt_slip,bkt_guess
1PQ2MY9GQT,0.1,0.0
2V49VIWOR,0.15,0.0
1O6FB9QT4J,0.1,0.0
ZUTOXAENG,0.05,0.25
1VGUWJA8ET,0.1,0.25
1ZOAGOH9W7,0.15,0.25
AJ5IFYW72,0.2,0.25
8M6FZ1JF,0.15,0.0
1W9UAFZ93L,0.2,0.25
T345BYUK8,0.05,0.25
10FGI28L90,0.05,0.0
C1RACVMRS,0.05,0.0
1TKOJ361V4,0.05,0.0
2RD8L9Z5DN,0.05,0.0
JFRVUG9BV,0.05,0.0
15LRI7O1O,0.05,0.25
1DBGJT6K58,0.1,0.25
2AAO1AVEUH,0.1,0.0
2IMKN08TD8,0.15,0.1
1YE1YW5DBS,0.15,0.25
1YAVOFOJEB,0.1,0.25
JKTCBTSW0,0.15,0.25
JTJO7YVWC,0.2,0.25
DW1YVA18B,0.15,0.0
FNAN7A072,0.05,0.0
2OUM4VKMWO,0.1,0.0
O276EEZG,0.15,0.0
QD7T4XBQM,0.1,0.0
809MVJQJ9,0.1,0.0
HG6D2TWE7,0.1,0.25
TPATTAA0U,0.1,0.25
1TYNEWEV3S,0.05,0.25
2IE9N7MKMI,0.05,0.25
HDS21JLJ,0.15,0.25
1LND7579TR,0.1,0.25
2HFGRAHS04,0.1,0.25
HI4W5GWR7,0.15,0.25
1HJW52YYT9,0.15,0.25
2M0MJVJRD5,0.15,0.25
2D4SSDCGDP,0.15,0.25
1GVGBNB4W7,0.1,0.25
2J736ZFERI,0.1,0.25
261FIFKIJO,0.1,0.25
19FJ5QISUW,0.1,0.25
29L0UJQB1X,0.05,0.25
1VIUO66L3K,0.1,0.25
22G53PRIFK,0.05,0.25
1TZ5SVCPR5,0.1,0.25
1U5X662A42,0.05,0.25
T6AITDXRB,0.05,0.25
SLX76UAN3,0.05,0.25
1JQ2VN39V7,0.15,0.25
T1E7KHO7X,0.1,0.25
1Z7E0TUUFF,0.1,0.25
P86OU64TR,0.15,0.25
1UZNMG546U,0.15,0.25
16QFEPNKYU,0.2,0.25
1A3HPR44AM,0.15,0.25
2KOUZHAJT8,0.1,0.25
2KCSFDWH6M,0.2,0.1
1ODCUDW48N,0.2,0.1
22EVBNAKY5,0.15,0.1
7VRGVBOMM,0.2,0.1
1GMQZ0IZJR,0.15,0.25
1N33WQG5KR,0.15,0.25
29IW6SY8GE,0.2,0.0
1RN0UZQWFL,0.2,0.0
1OAAWDDYPC,0.15,0.0
2NBISMR14X,0.15,0.0
1INSJBG5ZS,0.15,0.0
HVWV0XMBG,0.15,0.0
7NROXWJOX,0.15,0.0
1F84LN4DKM,0.15,0.0
2Q4WEAI2E3,0.1,0.0
294OU3RUQZ,0.1,0.0
5SLGD3A5H,0.15,0.0
2LBLGOFU15,0.2,0.0
264ITQ1ZE7,0.05,0.0
1Y7OEA5ZU4,0.15,0.0
127LN8YVIK,0.1,0.0
1N3ZGAMYSV,0.15,0.0
1T4YEIFSBZ,0.15,0.0
1S8KG8H83Y,0.15,0.0
R403IGRBT,0.1,0.0
2L0NY25L98,0.05,0.0
21WU4I6VZC,0.1,0.0
1PPAKDUS45,0.05,0.0
XLK3SIG7,0.05,0.0
FHKL6W0W0,0.1,0.0
15UTRKBV9P,0.15,0.0
2GHGUWU7CS,0.15,0.0
1RJP5GQVHZ,0.1,0.0
1KV19BMU00,0.15,0.0
1YCLZQOH8A,0.1,0.0
295YD4LEJ0,0.1,0.0
237QW78STU,0.1,0.0
27UP2EX7MZ,0.1,0.0
1AW7I2K5AH,0.15,0.0
L619BP6YW,0.2,0.0
KOJ2FXKW6,0.1,0.0
13G9BOAMDD,0.1,0.0
2ICPUF24IU,0.1,0.0
10BVDHBATU,0.1,0.0
13B0D9RF45,0.1,0.0
2Q576IIU3B,0.05,0.0
2E2229O89X,0.1,0.0
272XBWKG6H,0.15,0.0
1N8EFZNYYG,0.1,0.0
TWPB49L7J,0.05,0.0
LE4F9QD64,0.15,0.0
2726F033M4,0.15,0.0
1XV01ERSYW,0.1,0.0
914ZQ56WZ,0.1,0.0
1FA07RH4QE,0.1,0.0
29O32QL6DQ,0.1,0.0
M1LNHUESV,0.1,0.0
RXFD30SC1,0.1,0.0
E02PL86HN,0.1,0.0
1ZN9TFJZR1,0.15,0.0
JHSYNNL20,0.15,0.0
2CND02H7D,0.05,0.0
NZIKKZH57,0.1,0.0
1YCRORZJAD,0.05,0.0
2DGDBR9VKL,0.15,0.0
COY4KRYIE,0.05,0.0
2HXCUHLV1P,0.1,0.0
6HDDTG4LR,0.05,0.0
HOMOTCTSR,0.1,0.0
2D7X6GR0K1,0.1,0.0
1QNOIHS95U,0.15,0.0
1S7L5B26JN,0.05,0.0
MC9JF4TOQ,0.1,0.0
7SICJRHWJ,0.05,0.0
7AV48HF36,0.1,0.0
2F01NQWYY1,0.15,0.0
BHRH1GLOK,0.15,0.0
1XRBF35FB6,0.05,0.0
183QWSUIR0,0.2,0.0
FSYJOK5MQ,0.1,0.0
12VFRVJOFO,0.15,0.0
10YSKJOJM5,0.1,0.0
3Q7R2BRL2,0.1,0.0
221TVFQQOC,0.05,0.0
CB9LVNB46,0.1,0.0
2GXABFGFFB,0.05,0.0
34JI2XHJ4,0.1,0.0
13PPGF39Z7,0.05,0.0
25VEIT561R,0.1,0.0
1MKM604RBI,0.1,0.0
25JN97PLTN,0.1,0.0
20C0YO3NJT,0.05,0.0
2IZA6ZYRC7,0.15,0.0
2HWCHU6HZL,0.1,0.0
1MIDI01APX,0.05,0.0
2KKKEGPT1N,0.1,0.0
27CTSERSNG,0.1,0.0
TVR8NWK50,0.1,0.0
T2RJ3I5LS,0.1,0.0
1DLVO5H2VJ,0.15,0.0
WTPNDZD63,0.1,0.0
2B03MPY6KN,0.1,0.0
1I906NITG2,0.05,0.0
185I1S5UU1,0.1,0.0
JISKL79AQ,0.05,0.0
5NJLFYJUW,0.1,0.0
HREXFKC27,0.05,0.0
1Q14BG6C7B,0.1,0.0
1V393KL51H,0.1,0.0
RG8PWG1HU,0.1,0.0
2I5102DR8D,0.1,0.0
2J72MDOUAF,0.1,0.0
DCZDQXMUG,0.1,0.0
2Q1FG7QMFQ,0.1,0.0
B1RKWHJCA,0.15,0.0
1LYPV84VL1,0.15,0.0
2L1ZKLBGLX,0.15,0.0
2IF6C0TOBS,0.1,0.0
JXIQ879M9,0.1,0.0
KYE4DFB7L,0.2,0.0
2NYT1MLLIU,0.2,0.0
1Q8YYM3S1W,0.15,0.0
1LIHSVJ31T,0.1,0.0
5I5YDSRP1,0.2,0.0
1OL5UFEAM0,0.2,0.0
2FWQ1CB3EV,0.2,0.0
1U6TXIYFSQ,0.1,0.0
1QMTGIJ40Y,0.2,0.0
WGUJ9I3MG,0.1,0.0
24E7X57A0G,0.15,0.0
1CT864Z4M6,0.05,0.0
2997C0ZWAA,0.05,0.0
OU8ACGERK,0.15,0.0
NBHG37V6Z,0.1,0.0
1GE3L0F276,0.1,0.0
2AC9TWPSQM,0.05,0.0
GJ3SKYDC2,0.05,0.0
1T1QAU09NO,0.05,0.0
ROU6REVBC,0.05,0.0
1QKNQ7W4YP,0.05,0.0
F1Q7GK4W9,0.05,0.0
1GEPXKWQ33,0.1,0.0
HSKCED5GU,0.1,0.0
ES2ZO7TXO,0.1,0.0
29804TMHCA,0.15,0.0
VSXDSV51O,0.05,0.0
2CYZQ6IZAQ,0.05,0.0
1QHBSUDXKS,0.05,0.0
FVZVOGU1G,0.05,0.0
2GN9VMHIIG,0.1,0.0
16E7XSARBO,0.05,0.0
1I933QRUJP,0.1,0.0
JJB07RT8O,0.05,0.0
GNJGR42N2,0.05,0.0
3W6V2QULY,0.05,0.0
1CC0QQ30FT,0.05,0.0
JKSDCNNWE,0.1,0.0
1ODULOOVWB,0.05,0.0
1XKP4S9Y29,0.05,0.0
3SAKNOM4S,0.15,0.0
1DLU0RRQBK,0.1,0.0
94O29OUCP,0.15,0.0
YVMDW90PT,0.05,0.0
1XLDZ3PHL,0.05,0.0
1UDSCPLEIQ,0.05,0.0
TPX7RYV6A,0.1,0.0
22EGKM4DD6,0.05,0.0
1VS98946RZ,0.05,0.0
5KCSG8K2R,0.05,0.0
P14XJPYRW,0.05,0.0
PX3CGF7BR,0.05,0.0
2PQWYQQ0J9,0.2,0.0
VR2N35HH3,0.2,0.0
YMX6NEK50,0.2,0.0
6ZKJREH23,0.2,0.0
IAHKKJ4L3,0.15,0.0
2QE32OZXWE,0.15,0.0
2DKICXAOC0,0.05,0.25
2RO5H6KP1K,0.15,0.0
2I2ZHPM9H1,0.2,0.0
2MW5J1LKU5,0.15,0.0
2RLIT9IBKE,0.1,0.0
2K1G4YJWLN,0.15,0.0
23GYNXW2EN,0.1,0.0
2A3BHF0XWJ,0.15,0.0
MSIWHCI9N,0.1,0.0
163GJ2Q6VN,0.1,0.0
KN9ICNPRA,0.1,0.0
AT7CDSM54,0.2,0.0
JSYEHFMNS,0.1,0.0
2J9OQ4OYLK,0.1,0.0
2DP4DRT4J4,0.05,0.0
14ST326F4G,0.2,0.1
1DMY3RFE8H,0.2,0.25
1SL5CPDKLY,0.1,0.0
21NI35DOU7,0.05,0.0
FCY9ASDEE,0.15,0.0
8L6QNP9K7,0.1,0.25
1HM3A459CG,0.1,0.25
1J5FMOYFV6,0.15,0.0
I4KW3LL0T,0.1,0.0
1ZIFQOYFW9,0.1,0.0
276AO2TBQD,0.2,0.1
F0LM7OEEU,0.15,0.1
IBJLDVDVN,0.15,0.25
XHT5A4WAQ,0.05,0.0
ROI3SCM9R,0.05,0.0
1VLJBZBAW,0.05,0.0
2Q1R3T7Y54,0.15,0.25
O187D2DEL,0.05,0.0
1MA4A3WIUJ,0.1,0.25
25GJM3N6XQ,0.1,0.0
1SV8DZ2LQF,0.2,0.1
QRDUCF54D,0.1,0.0
28HU747TKQ,0.05,0.0
292BGQS5Z1,0.15,0.0
1VWOPN9WG8,0.05,0.0
1XONKNOSE1,0.1,0.1
1NOHKJYKLO,0.15,0.1
2B1Q3R7E6R,0.2,0.1
1YU8UY9YIM,0.15,0.0
GWH1UCIM2,0.1,0.0
OVLMTB4J9,0.1,0.25
2G6YFXVD4P,0.2,0.25
17E45Y6ACW,0.15,0.25
10NRAULCU8,0.15,0.0
17OOVMI0WJ,0.2,0.0
22R7QT5YHC,0.2,0.1
25R59H7VTZ,0.1,0.25
1K9Z6AHYTC,0.15,0.1
25OAA2B95E,0.1,0.25
1IYNCZZNSA,0.15,0.1
IYJKH3UK4,0.1,0.0
2QS5Y6G5OW,0.2,0.0
QQHHGH1TR,0.1,0.0
CLMWDGK27,0.15,0.0
9KB1493CP,0.1,0.25
19CC6APGTU,0.15,0.1
1D79FKTV92,0.1,0.1
2357W7YHNT,0.05,0.25
2OIV16J5OB,0.15,0.0
3OZNR1JJS,0.15,0.0
I9ER3MOGN,0.1,0.0
2LVP5J7B2C,0.1,0.0
5LKP11PYF,0.15,0.0
RPUSKT4UA,0.15,0.1
2GW5F7X5UG,0.1,0.25
I2L8G91GF,0.2,0.25
227TS9GB6X,0.05,0.25
HDMWDLJAQ,0.1,0.25
QVGQW8GQ4,0.15,0.25
1Z69VIVSDD,0.15,0.25
8ABWZHZSD,0.05,0.25
2N871TT6GX,0.05,0.25
CDNHUMHCZ,0.1,0.25
21TFFFQ9PK,0.05,0.25
12MYOUX41U,0.1,0.25
1SMSYT8RUX,0.1,0.25
EZTG5AQ8J,0.15,0.0
2HHHGO9Q3L,0.1,0.0
12T2HZ77FJ,0.1,0.0
2ROEMK39TR,0.15,0.0
2PSJS38CYT,0.1,0.0
1LZJPM1MXA,0.1,0.0
21NQCZSAX,0.1,0.0
EIM8K11MQ,0.1,0.0
10C2A7M2BZ,0.1,0.0
1OL57IUTXT,0.1,0.0
16BGNECEZE,0.1,0.0
1GG12JIG4P,0.1,0.0
2F6WES81SZ,0.1,0.0
1GZ7MJKEEA,0.1,0.0
259B1P95R1,0.1,0.0
1GVZBNS2BR,0.1,0.0
XL9SJUNM,0.15,0.0
AK1E567UY,0.1,0.0
4POAX9M06,0.1,0.0
O2O633D4V,0.15,0.0
C6VHP9V26,0.1,0.0
2IZGQP2G9L,0.1,0.0
2KYSVXVSCO,0.15,0.0
2H9X6SBIGS,0.1,0.0
GZU43CVYQ,0.1,0.0
3DNULQ4ZS,0.05,0.25
2G749ZHIJ6,0.2,0.0
WNYN8BHBO,0.15,0.0
2QKNYDGGZ7,0.1,0.0
B1H8NYWLF,0.05,0.0
2I7R41S89F,0.1,0.0
18WYHJSR2H,0.1,0.0
1MVBHY4CAZ,0.1,0.0
1I3JBOWEFL,0.1,0.0
ZR684ZZ02,0.1,0.0
1L20LY4GM0,0.1,0.0
UQOYRIUWL,0.1,0.0
2FE21R6WI9,0.1,0.0
P8EW2SLWX,0.1,0.0
10U9ZN27DJ,0.1,0.0
OI7LIR1GU,0.1,0.0
CZDH51POW,0.1,0.0
MKDI6W9PO,0.1,0.0
4UEY8IXON,0.1,0.0
XD0SUQD8I,0.05,0.0
25ULXOL5QI,0.1,0.0
T4AEBCHNK,0.05,0.0
Z3Q999JGA,0.1,0.0
1UEBROC4UH,0.05,0.0
2FTIH5ZX0L,0.05,0.0
JL6YDTJK0,0.05,0.0
2P7F2X2MXB,0.05,0.0
111H669D1O,0.05,0.0
FC7I0M54G,0.05,0.0
20IIXOV3PZ,0.1,0.0
KYNEGF6CP,0.1,0.0
21BKSGM5H2,0.1,0.0
1YM0K9L57K,0.15,0.25
2PQJQGVV4K,0.1,0.25
28G65SZFC,0.15,0.25
296QGN5TC4,0.05,0.25
1S1ARNI1PQ,0.1,0.25
2TA99ZT9H,0.1,0.25
213V332YYU,0.05,0.25
IBC79Q1X7,0.1,0.25
1AC8I3E9H6,0.15,0.25
W50Z69950,0.1,0.25
15CXSM5F31,0.1,0.25
2KVUR8R1IH,0.05,0.0
XXNIL2SKO,0.1,0.0
20DE6NTYNV,0.1,0.0
2EI34UERPE,0.05,0.0
2O8AJR59X5,0.1,0.0
XHESDS8M9,0.05,0.0
1HKQ8UOZJ0,0.1,0.0
2GEOO8UDW8,0.1,0.0
U91G6Z5E,0.1,0.0
8TOOVFLAZ,0.15,0.25
8SQ1NFI5I,0.05,0.25
QCLF6957E,0.1,0.25
1DSNBBHLYE,0.05,0.25
1QQ09WIHQN,0.05,0.25
1PDYC0EONZ,0.1,0.0
2O86QLE3HH,0.05,0.25
20B6TAZ29I,0.15,0.0
B9KQQDE5K,0.05,0.25
VEGNX80OV,0.1,0.25
21J66QVC1R,0.1,0.0
YGBZHSYNU,0.1,0.25
5NRTJ627G,0.15,0.25
2A8D53IGH9,0.15,0.25
1LMIUH9FE3,0.1,0.0
1LX6XFC0A5,0.1,0.0
95LVQ4SHT,0.1,0.0
28P6R5P6MN,0.1,0.0
WP2MYT661,0.15,0.0
1NRXKXFR9L,0.1,0.0
1107DR0P0Z,0.05,0.0
W68BTU51K,0.05,0.0
1JRG5PHOS3,0.15,0.0
1R3H15UGEJ,0.1,0.0
2QQ8ZHBSME,0.1,0.0
RZ71NWWV2,0.1,0.0
2E84PEG8NK,0.1,0.0
19KSWNT00F,0.1,0.0
1JXRUEC61M,0.05,0.0
17OZHREP7C,0.05,0.0
16YIDYLR70,0.1,0.0
2L3GA63MEA,0.1,0.0
ALKBC8LF9,0.05,0.0
241J0NTQLE,0.1,0.0
1LY0Z54508,0.05,0.0
ZNZT6HMAS,0.1,0.0
QXXINZKLG,0.05,0.0
7F384DBSS,0.2,0.25
GLU2G4ZVN,0.15,0.25
7XP8PHQPB,0.1,0.25
10EJZSXXFO,0.1,0.25
2MK9F48IYL,0.1,0.25
2EYVSKFMN0,0.05,0.25
15YYOSQGBK,0.1,0.25
G8N3YE58P,0.1,0.25
QF8PXPX38,0.1,0.0
2HK75HX3XT,0.15,0.25
237124S7RW,0.15,0.0
18A3OL34UM,0.2,0.0
12FML4OEJX,0.1,0.0
1ZPC20UTX7,0.1,0.0
1WXW1KOHRT,0.05,0.0
1VD909FWJ5,0.1,0.0
1TCIR8OAIT,0.1,0.0
VON3YATVD,0.15,0.0
1NXMFS5FNM,0.05,0.0
2IJ9ES0FLX,0.15,0.0
2AHOWTPB8,0.15,0.0
HQO7G6X74,0.15,0.0
235ZYTSDPJ,0.15,0.0
6WCYMYI9D,0.15,0.0
1RHHXKQM3L,0.1,0.0
GZ8JEF203,0.1,0.0
1H1YE9Y7H7,0.15,0.0
ZXS18H9CQ,0.15,0.0
ISX2MNLHG,0.15,0.0
BL48ZRPUX,0.1,0.0
OCPWDFBJG,0.1,0.0
2NWOVEMQM1,0.15,0.0
1OB3MDFJGT,0.2,0.0
2DIU4SLNVN,0.2,0.0
24T1RBQVNP,0.15,0.25
RP10WZ7GK,0.2,0.25
243CUENAK6,0.2,0.0
1JTISZB3VD,0.05,0.25
108SYZ962Z,0.05,0.25
1SC1M8WEB5,0.05,0.25
36QB65KY0,0.15,0.25
1GFQFN1O7S,0.15,0.25
1ELFGC0F4G,0.1,0.25
RZVTC8AI0,0.1,0.25
2PIVYORH87,0.05,0.25
1WWHLNG81Y,0.15,0.25
2LIA1I8P01,0.15,0.25
1EJZT21D8L,0.1,0.25
XJ52WKXW4,0.1,0.25
1T3KBU20YW,0.1,0.25
1MWCECO32R,0.15,0.25
UR1T70Y1P,0.15,0.25
1NM004176Z,0.1,0.25
2A9KC8RLC7,0.15,0.0
XOZP0UHLW,0.15,0.0
FBFRF91UU,0.15,0.1
167O5GX12D,0.2,0.0
19TN7ST2X9,0.15,0.0
25W77HB09J,0.15,0.0
I9DXSVYUC,0.1,0.25
5P92QCRUJ,0.2,0.0
2JMBD8TWSS,0.05,0.0
2FPXSPM2XW,0.05,0.0
1T2JHN1O82,0.05,0.0
1N9N3OAIAH,0.05,0.0
Z4WBGDCTH,0.05,0.0
1GSFGF3V8X,0.05,0.0
27H0XAV45P,0.05,0.0
2C364CWA11,0.05,0.0
V93CVR0RQ,0.1,0.0
1N89WSOR6S,0.1,0.0
2IDA98LGP1,0.05,0.0
1QAYZR1MJL,0.05,0.0
1S6BFH29ZJ,0.05,0.0
2OQGA0H5YO,0.05,0.0
2PIFU93CG8,0.05,0.0
2HLAAG3MOR,0.1,0.0
GC9R7K4KE,0.1,0.0
2LXVEN0UPG,0.1,0.0
AVMCA5CE2,0.1,0.0
22KW15TNFF,0.05,0.0
22P8QDUVOJ,0.1,0.0
MEL0MNAY7,0.1,0.0
4ISFA6DWP,0.1,0.0
22GM5B8NK5,0.1,0.0
CFU7SPYW8,0.1,0.0
RQXINDNUD,0.1,0.0
YOZTTN093,0.15,0.0
1R908MY1QY,0.05,0.0
1KMK0MWZGZ,0.1,0.0
FKGCOIKPS,0.1,0.0
CH0UPGIDB,0.05,0.0
5NGJHL99A,0.1,0.0
1KK7L2VTUT,0.1,0.0
IO5HDCGA2,0.1,0.0
9UKQ2TQVF,0.05,0.0
2R36TGULCJ,0.15,0.0
EPX589CLB,0.15,0.0
1THVKDMCL6,0.1,0.0
1NYTXF98LU,0.1,0.0
1B6QNC910K,0.1,0.0
1TIMR8UKUK,0.1,0.0
1GLFR8SOF1,0.1,0.0
1GC2RS97ID,0.1,0.0
1VK68MFYAI,0.1,0.0
2QTJP11WG2,0.1,0.0
GH3UNMDKQ,0.05,0.0
S7ZVHQAA1,0.05,0.0
13WBBRIM0D,0.05,0.0
1C2HXPJ52C,0.1,0.0
2FPLUWVEEA,0.1,0.0
13B4SSXS94,0.1,0.0
26M64ETO5W,0.1,0.0
1TS0HVPITZ,0.05,0.0
1OZLT4WTP0,0.1,0.0
1J5G9HB02H,0.1,0.0
1PWXFKQRE4,0.1,0.0
1KKM4IZSI2,0.1,0.0
2KKQIX8T7H,0.15,0.0
11XMLP9VCU,0.1,0.0
2JXGTYFMKV,0.15,0.25
10XA0LN63J,0.15,0.0
1YUXR9060V,0.2,0.0
17522UFDM0,0.1,0.0
1WTVUEK5SG,0.2,0.0
2JBSN266CW,0.2,0.0
2BMF025YTF,0.2,0.0
1LPR5VC2LZ,0.15,0.0
XMGL9WT5F,0.15,0.25
R28JRO5I7,0.15,0.0
1VHSD8E5FW,0.2,0.0
6X80RA0D1,0.15,0.0
CSYX69YKF,0.15,0.0
2NHPZWV9SG,0.1,0.0
1CMS02R3D4,0.05,0.0
25I6AI9DZV,0.05,0.0
1YBOQSPRSR,0.1,0.0
2HJTP8NYP1,0.1,0.0
1R5AOSRFVO,0.05,0.0
1C88YCLPHB,0.1,0.0
133JQ3B8O3,0.05,0.0
9TD0AX1TE,0.05,0.0
1QQCP4E8S,0.1,0.0
VYLU18RF0,0.1,0.0
22WYLVVEJ6,0.1,0.0
1WYTK6DO4X,0.1,0.0
2AGIO4PWJY,0.05,0.0
HDF13Y6KV,0.15,0.0
PHKMNHZT5,0.1,0.0
1HMS4SS5I4,0.1,0.0
1UNN8S7JW,0.1,0.0
2HYENHME47,0.1,0.0
YPICLYIRQ,0.1,0.0
IQWM2R3AX,0.1,0.0
2G97RKL73D,0.05,0.0
132V90FJ4A,0.1,0.0
E7D8XY80Y,0.1,0.0
26ARZA1FUJ,0.1,0.0
18YVODDPFI,0.1,0.0
1EJU9VZUW3,0.1,0.0
FM5DO1CH,0.1,0.0
21EU7S0UXB,0.1,0.0
9JG6IR5P7,0.1,0.0
D3I6ZDT6O,0.1,0.0
1L56PLKC4R,0.1,0.0
1FSBSC09RY,0.1,0.0
2K38CJZDRP,0.1,0.0
2DTBWN3BVP,0.1,0.0
60FSJIH85,0.1,0.0
1HV6J1A5Z6,0.1,0.0
T53B5MYIY,0.1,0.0
1XBR3QY37Q,0.05,0.0
W4ZMX3LA5,0.1,0.0
295L3QKOX7,0.05,0.0
1V060JDLDV,0.05,0.0
U3G4ZCZLA,0.05,0.0
2OZ3NIYXND,0.05,0.0
2K9W1GCEKN,0.1,0.0
2ID81M6ZR0,0.05,0.0
WJXVODFAQ,0.05,0.0
1LBV2HHCHY,0.05,0.0
1FXPVQZ5MI,0.05,0.0
24UH05FQFL,0.05,0.0
1GGN6KYDPQ,0.05,0.0
1SJVAJUSCM,0.05,0.0
24UPU8JGSH,0.1,0.0
1ALN9N6DAI,0.1,0.0
29RA2JBUAM,0.1,0.0
NPADPN0JX,0.1,0.0
1HCKKROX4L,0.15,0.0
23BUQZEDJE,0.15,0.0
PZRXGJXUY,0.05,0.0
2LT2ZR30FR,0.05,0.0
6PGXMGMK6,0.1,0.0
EPI57SQ13,0.05,0.0
2DDSXH79CA,0.05,0.0
2QR9ZVV48P,0.05,0.0
1IMFXW3P88,0.05,0.0
2ILNL18UI1,0.1,0.0
1LGF4T6WC4,0.1,0.0
6CXT26UFO,0.05,0.0
3WVYNKQZT,0.05,0.0
9GJ15IIOI,0.05,0.0
1HZ91FZM0D,0.05,0.0
1IMUK714S0,0.05,0.0
24W2GHABVX,0.05,0.0
2OWN6KUR0W,0.05,0.0
25NDXC497U,0.05,0.0
UCPCJ03DE,0.05,0.0
11N8955S6Z,0.05,0.0
2C6PSC01CT,0.1,0.0
3QOZAY6OQ,0.05,0.0
8KDUK1GE2,0.05,0.0
25KXKWJEN2,0.05,0.0
1HK7Q59125,0.1,0.0
1734WNVGS2,0.1,0.0
1AC7UIZJ5V,0.05,0.0
I8EOVD8QA,0.05,0.0
VQ3DS9F5S,0.1,0.0
1RNCQMCG21,0.05,0.0
1H3TX7N6DG,0.05,0.0
1JN2086MAF,0.15,0.0
1SP1C5XVKO,0.1,0.0
13E82B9UM3,0.15,0.0
1ZJ7Z7YD48,0.15,0.0
1AYCI6RWOY,0.2,0.0
2OEN1JKCEX,0.15,0.0
2PZKJZAYUN,0.2,0.0
2CLYB5M5H2,0.2,0.0
1VLV26P54O,0.2,0.0
4DNR47N3Y,0.2,0.0
47ZLEKYE7,0.15,0.0
23AOCPGXJU,0.2,0.0
17HE3QOGN5,0.15,0.0
2ONK8OIJ4P,0.15,0.0
OKEWAHH18,0.1,0.25
1QOXZHA13Q,0.1,0.25
4KMNMEZS,0.1,0.25
WGAIO73RA,0.05,0.0
2PNIIQXPMB,0.05,0.0
2DE9Z03S00,0.1,0.0
1W76TBXCX3,0.15,0.0
1U9K4M6O7O,0.15,0.0
1J2HCLYI2X,0.1,0.0
2FQAPG9556,0.15,0.0
220QC1PHNR,0.1,0.0
120GJ3IWDU,0.1,0.0
2HHF2ZZJ8Q,0.1,0.0
1VO26XGK66,0.1,0.0
BY238KHKW,0.2,0.0
TWGLR23SJ,0.15,0.0
XA940TPVJ,0.15,0.0
VTDLKRKCD,0.15,0.0
YPQ5QR65E,0.1,0.0
11B9ZG1W8Z,0.1,0.0
1EDRN31IMV,0.1,0.25
SVY6UK65O,0.15,0.25
1302H3GHX1,0.15,0.0
4FS1AU7CF,0.2,0.0
1LQVTPJPCB,0.15,0.0
1JEVYCI5CO,0.15,0.0
7YDURB9BI,0.15,0.0
NOLOXG8ME,0.15,0.0
38WS0NVRI,0.15,0.0
NAPO0Y0HV,0.15,0.0
20DTPLFUJU,0.05,0.0
A8L1PLB7K,0.1,0.0
72OJJZTRL,0.15,0.0
1V4K74RDQ7,0.1,0.0
2CEVRL7RU,0.05,0.0
2CCSDDV8RY,0.05,0.0
XMWJ6E5FE,0.05,0.0
2ALEDILHG0,0.05,0.0
247MHX6IZJ,0.1,0.0
LTSRI3I77,0.05,0.0
23HA2B8TTQ,0.05,0.0
29JLRDIVQL,0.05,0.0
1CIK5CV4AW,0.05,0.0
2DRZJBHXJR,0.05,0.0
1NU4Q5MF2F,0.05,0.0
1PJW1Z6M5W,0.2,0.0
F9D8BIKR4,0.2,0.0
288BDN9YUC,0.15,0.0
1GH2BMI6BB,0.2,0.0
1U0NPH5HMH,0.05,0.25
6CSDKTMV,0.1,0.25
2ROIHIB0VV,0.2,0.0
2FTNSH40N1,0.1,0.0
2GO0DB5AH2,0.1,0.0
21DVGFBWU1,0.05,0.0
2FP2Q15OEA,0.1,0.25
Q2YEM7GS,0.05,0.0
2CJIE8737Z,0.05,0.0
6ZIKBF6VJ,0.05,0.25
1A5YDE1YSD,0.05,0.0
1ZZVBGN4M5,0.05,0.0
1UD56T6O3K,0.05,0.25
2D2RQ8QI14,0.05,0.25
Y0UEDRVK4,0.05,0.25
YHE0GQL25,0.05,0.25
3VGKCJS6L,0.05,0.25
19HUP2HSYO,0.05,0.25
25SHIC55UV,0.15,0.25
8PQFWV4NQ,0.1,0.25
28UPV22XPX,0.05,0.25
28B3UZRG3C,0.1,0.0
10R9AWWXXR,0.1,0.1
OWUQFUNQ4,0.05,0.0
16IYO0UT6C,0.1,0.0
1TRZR3B6WP,0.2,0.0
18OKBBF4ZL,0.15,0.0
2KNNPIB9UX,0.1,0.0
1WZ6FKL9F9,0.1,0.0
23UL5SEFNR,0.15,0.0
24SH4COMXL,0.15,0.0
OKZV0IEBI,0.1,0.0
2PO29P07RS,0.2,0.0
2O8S8ZQ804,0.15,0.0
2I9PHDEKGF,0.1,0.0
8O3G6MSU8,0.2,0.0
1RL3KPTVU7,0.1,0.0
1J553ICA5M,0.1,0.25
1XGDAI27V7,0.15,0.1
1LV88Y64VU,0.2,0.0
NQWBBCX6T,0.15,0.0
235VNJHGHD,0.05,0.0
I3MFKNOPJ,0.05,0.0
1OE4UCT3LW,0.1,0.25
2EVTOWOZLJ,0.2,0.0
K2DFLANKH,0.2,0.25
2BBCLUO6RS,0.2,0.0
N7X8O50QN,0.1,0.0
1KZBI11CML,0.15,0.0
L8S13YH1J,0.1,0.0
296ZE016AD,0.2,0.0
KVP11GUDD,0.15,0.0
7UF5TXD7E,0.1,0.25
1FV9X0S1,0.05,0.25
2LVYUO2TSQ,0.05,0.25
1US4IVL9PK,0.05,0.25
1OWYL5OY2W,0.05,0.25
1R8PA6HFZW,0.15,0.0
